,0,1
816,http://www.nytimes.com/2015/07/19/upshot/the-economic-forecast-for-2016-and-what-it-means-for-the-election.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'United States Economy', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Presidential Election of 2000', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Interest Rates', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Recession and Depression', u'name': u'subject'}]"
817,http://www.nytimes.com/2015/07/19/magazine/re-re-re-reintroducing-hillary-clinton.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'United States Politics and Government', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'News and News Media', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'United States', u'name': u'glocations'}, {u'rank': u'1', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}]"
818,http://www.nytimes.com/aponline/2015/07/18/us/politics/ap-us-dem-2016-trump.html,[]
819,http://www.nytimes.com/aponline/2015/07/18/us/politics/ap-us-dem-2016.html,[]
820,http://www.nytimes.com/aponline/2015/07/18/us/politics/ap-us-gop-2016-trump.html,[]
821,http://www.nytimes.com/video/us/100000003808503/trump-says-hillary-and-jeb-soft-on-china.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Bush, Jeb', u'name': u'persons'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Trump, Donald J', u'name': u'persons'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Hot Springs (Ark)', u'name': u'glocations'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Arkansas', u'name': u'glocations'}]"
822,http://www.nytimes.com/aponline/2015/07/18/us/ap-us-dem-2016-iowa-face-off.html,[]
823,http://www.nytimes.com/2015/07/18/us/politics/bernie-sanders-presses-hillary-clinton-on-her-views-on-banks.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Sanders, Bernard', u'name': u'persons'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'Banking and Financial Institutions', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Democratic Party', u'name': u'organizations'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Iowa', u'name': u'glocations'}]"
824,http://www.nytimes.com/2015/07/18/opinion/capitalism-for-the-rest-of-us.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Income Inequality', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Labor and Jobs', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Wages and Salaries', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Executive Compensation', u'name': u'subject'}]"
825,http://www.nytimes.com/2015/07/18/upshot/clinton-campaign-spending-big-and-different.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Campaign Finance', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Political Advertising', u'name': u'subject'}]"
826,http://www.nytimes.com/times-insider/2015/07/17/joining-obama-on-cell-block-b/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Baker, Peter'}, {u'rank': u'2', u'name': u'persons', u'value': u'Federal Correctional Institution, El Reno'}, {u'rank': u'3', u'name': u'persons', u'value': u'Obama, Barack'}, {u'rank': u'1', u'name': u'glocations', u'value': u'El Reno (Okla)'}, {u'rank': u'2', u'name': u'glocations', u'value': u'United States'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Secret Service'}, {u'rank': u'1', u'name': u'subject', u'value': u'News and News Media'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
827,http://www.nytimes.com/politics/first-draft/2015/07/17/david-brock-key-hillary-clinton-ally-to-work-more-closely-with-her-campaign/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Brock, David (1962- )'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'1', u'name': u'organizations', u'value': u'American Bridge Co'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Correct the Record'}, {u'rank': u'3', u'name': u'organizations', u'value': u'Media Matters for America'}, {u'rank': u'4', u'name': u'organizations', u'value': u'Priorities USA'}, {u'rank': u'1', u'name': u'subject', u'value': u'Political Action Committees'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
828,http://www.nytimes.com/aponline/2015/07/17/business/ap-us-dem-2016-warren.html,[]
829,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-dem-2016-clinton-ad.html,[]
830,http://www.nytimes.com/politics/first-draft/2015/07/17/job-at-hillary-clintons-super-pac-didnt-assure-a-campaign-post/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Ready for Hillary PAC'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Political Action Committees'}, {u'rank': u'3', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
831,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-dem-2016-obama-poll-5-things.html,[]
832,http://www.nytimes.com/politics/first-draft/2015/07/17/today-in-politics-organizers-build-up-events-in-iowa-and-the-candidates-come/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Bush, Jeb'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'3', u'name': u'persons', u'value': u'Trump, Donald J'}, {u'rank': u'1', u'name': u'glocations', u'value': u'Ames (Iowa)'}, {u'rank': u'2', u'name': u'glocations', u'value': u'Iowa'}, {u'rank': u'1', u'name': u'organizations', u'value': u'House of Representatives'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Republican Party'}, {u'rank': u'3', u'name': u'organizations', u'value': u'Supreme Court (US)'}, {u'rank': u'4', u'name': u'organizations', u'value': u'Uber Technologies Inc'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
833,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-gop-2016-jewish-vote.html,[]
834,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-dem-2016-iowa-face-off.html,[]
835,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-dem-2016-obama-poll.html,[]
836,http://www.nytimes.com/aponline/2015/07/17/us/politics/ap-us-iran-democrats-to-watch.html,[]
837,http://www.nytimes.com/aponline/2015/07/17/us/ap-us-dem-2016-clinton-arkansas-.html,[]
838,http://www.nytimes.com/aponline/2015/07/17/us/ap-history.html,[]
839,http://www.nytimes.com/2015/07/17/nytnow/iran-tennessee-shooting-and-mh17-anniversary.html,[]
840,http://www.nytimes.com/2015/07/17/opinion/paul-krugman-liberals-and-wages.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Wages and Salaries', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Minimum Wage', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Labor and Jobs', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Income Inequality', u'name': u'subject'}, {u'rank': u'7', u'is_major': u'N', u'value': u'United States Politics and Government', u'name': u'subject'}]"
841,http://www.nytimes.com/2015/07/17/us/politics/hillary-clinton-proposes-tax-credit-for-businesses-that-share-profits.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'United States Economy', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Tax Credits, Deductions and Exemptions', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Dover (NH)', u'name': u'glocations'}]"
842,http://www.nytimes.com/2015/07/17/us/politics/presidential-candidates-hail-uber-rides-doubts-on-model.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Uber Technologies Inc', u'name': u'organizations'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Freelancing, Self-Employment and Independent Contracting', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'Entrepreneurship', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'Y', u'value': u'Labor and Jobs', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'San Francisco (Calif)', u'name': u'glocations'}, {u'rank': u'7', u'is_major': u'N', u'value': u'Republican Party', u'name': u'organizations'}]"
843,http://www.nytimes.com/politics/first-draft/2015/07/16/tracker-linked-to-hillary-clinton-pac-is-spotted-at-a-martin-omalley-event/,[]
844,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-sanders-finances.html,[]
845,http://www.nytimes.com/aponline/2015/07/16/us/ap-us-dem-2016-clinton.html,[]
846,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-2016-political-money-hedging-bets.html,[]
847,http://www.nytimes.com/politics/first-draft/2015/07/16/profit-sharing-makes-good-business-sense-hillary-clinton-says/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Blinder, Alan S'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'3', u'name': u'persons', u'value': u'Reich, Robert B'}, {u'rank': u'1', u'name': u'glocations', u'value': u'New Hampshire'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Center for American Progress'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Treasury Department'}, {u'rank': u'1', u'name': u'subject', u'value': u'Presidential Election of 2016'}, {u'rank': u'2', u'name': u'subject', u'value': u'United States Economy'}, {u'rank': u'3', u'name': u'subject', u'value': u'Wages and Salaries'}]"
848,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-omalley-money.html,[]
849,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-clinton-iran.html,[]
850,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-iran-schumer-.html,[]
851,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-gop-2016-walker.html,[]
852,http://www.nytimes.com/aponline/2015/07/16/business/ap-us-dem-2016-clinton-worker-profits.html,[]
853,http://www.nytimes.com/politics/first-draft/2015/07/16/jeb-bushs-uber-ride-a-journey-and-an-economic-message/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Bush, Jeb'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Uber Technologies Inc'}, {u'rank': u'1', u'name': u'subject', u'value': u'Car Services and Livery Cabs'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
854,http://www.nytimes.com/aponline/2015/07/16/us/ap-us-gop-2016-bush.html,[]
855,http://www.nytimes.com/aponline/2015/07/16/us/ap-us-chattanooga-shooting-the-latest.html,[]
856,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-united-states-iran.html,[]
857,http://www.nytimes.com/politics/first-draft/2015/07/16/scott-walker-walks-a-conservative-tightrope-in-new-hampshire/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Walker, Scott K'}, {u'rank': u'1', u'name': u'glocations', u'value': u'New Hampshire'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Republican Party'}, {u'rank': u'1', u'name': u'subject', u'value': u'Conservatism (US Politics)'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}, {u'rank': u'3', u'name': u'subject', u'value': u'Primaries and Caucuses'}]"
858,http://www.nytimes.com/politics/first-draft/2015/07/16/obama-fund-raisers-hold-brooklyn-event-for-hillary-clinton/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Abedin, Huma'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'3', u'name': u'persons', u'value': u'Mastromonaco, Alyssa'}, {u'rank': u'4', u'name': u'persons', u'value': u'Mook, Robby'}, {u'rank': u'5', u'name': u'persons', u'value': u'Smoot, Julianna'}, {u'rank': u'1', u'name': u'glocations', u'value': u'Brooklyn (NYC)'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Democratic National Committee'}, {u'rank': u'1', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
859,http://www.nytimes.com/politics/first-draft/2015/07/16/today-in-politics-a-close-look-at-donors-war-chests-and-burn-rates/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Bush, Jeb'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'3', u'name': u'persons', u'value': u'Obama, Barack'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Democratic Party'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
860,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-2016-political-money.html,[]
861,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-republicans-iran-analysis.html,[]
862,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-clinton-poll-method.html,[]
863,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-clinton-poll-5-things.html,[]
864,http://www.nytimes.com/aponline/2015/07/16/us/politics/ap-us-dem-2016-clinton-poll.html,[]
865,http://www.nytimes.com/politics/first-draft/2015/07/16/hillary-clintons-hillblazers-list-is-a-whos-who-of-big-donors/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Democratic Party'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Federal Election Commission'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
866,http://www.nytimes.com/2015/07/16/nytnow/latest-news-japans-military-move-obama-in-oklahoma-and-more.html,[]
867,http://www.nytimes.com/2015/07/16/us/politics/hillary-clinton-lags-in-engaging-grass-roots-donors.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Campaign Finance', u'name': u'subject'}]"
868,http://www.nytimes.com/2015/07/16/us/politics/bill-clinton-concedes-his-crime-law-jailed-too-many-for-too-long.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Mandatory Sentencing', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Crime and Criminals', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Clinton, Bill', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'National Assn for the Advancement of Colored People', u'name': u'organizations'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Prisons and Prisoners', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Law and Legislation', u'name': u'subject'}, {u'rank': u'7', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'8', u'is_major': u'N', u'value': u'Blacks', u'name': u'subject'}]"
869,http://www.nytimes.com/2015/07/16/world/middleeast/clearing-hurdles-to-iran-nuclear-deal-with-standoffs-shouts-and-compromise.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Iran', u'name': u'glocations'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Nuclear Weapons', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Zarif, Mohammad Javad', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'Kerry, John', u'name': u'persons'}, {u'rank': u'5', u'is_major': u'Y', u'value': u'Obama, Barack', u'name': u'persons'}, {u'rank': u'6', u'is_major': u'Y', u'value': u'Rouhani, Hassan', u'name': u'persons'}, {u'rank': u'7', u'is_major': u'Y', u'value': u'Moniz, Ernest J', u'name': u'persons'}, {u'rank': u'8', u'is_major': u'Y', u'value': u'Salehi, Ali Akbar', u'name': u'persons'}, {u'rank': u'9', u'is_major': u'Y', u'value': u'bin Said, Qaboos', u'name': u'persons'}, {u'rank': u'10', u'is_major': u'N', u'value': u'United States International Relations', u'name': u'subject'}]"
870,http://www.nytimes.com/2015/07/16/upshot/how-bush-and-trump-are-opposites-on-ideological-consistency.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Trump, Donald J', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Bush, Jeb', u'name': u'persons'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Campaign Finance', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'United States Politics and Government', u'name': u'subject'}]"
871,http://www.nytimes.com/2015/07/16/us/politics/election-2016-fundraising-campaign-filings.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Campaign Finance', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Political Action Committees', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Citizens United v Federal Election Commission (Supreme Court Decision)', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Citizens United', u'name': u'organizations'}]"
872,http://www.nytimes.com/2015/07/16/world/middleeast/obama-diplomacy-iran-nuclear-deal.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Obama, Barack', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Iran', u'name': u'glocations'}, {u'rank': u'3', u'is_major': u'N', u'value': u'United States International Relations', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'Nuclear Weapons', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'International Relations', u'name': u'subject'}]"
873,http://www.nytimes.com/2015/07/15/us/2-campaigns-reflect-social-shifts-in-us.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Clinton, Bill', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Presidential Elections (US)', u'name': u'subject'}]"
874,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-dem-2016-clinton-money.html,[]
875,http://www.nytimes.com/politics/first-draft/2015/07/15/hillary-clinton-reports-raising-almost-47-million-for-primary-campaign/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Democratic Party'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Federal Election Commission'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
876,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-bill-clinton-prison-sentences.html,[]
877,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-gop-2016-bush-bundlers.html,[]
878,http://www.nytimes.com/politics/first-draft/2015/07/15/marco-rubio-has-missed-most-votes-this-year-of-senators-running-for-president/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Cruz, Ted'}, {u'rank': u'2', u'name': u'persons', u'value': u'Graham, Lindsey'}, {u'rank': u'3', u'name': u'persons', u'value': u'Paul, Rand'}, {u'rank': u'4', u'name': u'persons', u'value': u'Rubio, Marco'}, {u'rank': u'5', u'name': u'persons', u'value': u'Sanders, Bernard'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Senate'}, {u'rank': u'1', u'name': u'subject', u'value': u'Presidential Election of 2016'}, {u'rank': u'2', u'name': u'subject', u'value': u'United States Politics and Government'}]"
879,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-political-money-news-guide.html,[]
880,http://www.nytimes.com/politics/first-draft/2015/07/15/martin-omalley-raises-2-million-for-presidential-bid/,"[{u'rank': u'1', u'name': u'persons', u'value': u""O'Malley, Martin J""}, {u'rank': u'1', u'name': u'organizations', u'value': u'Democratic Party'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
881,http://www.nytimes.com/politics/first-draft/2015/07/15/jeb-bush-to-release-names-of-his-fund-raisers/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Bush, Jeb'}, {u'rank': u'1', u'name': u'organizations', u'value': u'Federal Election Commission'}, {u'rank': u'2', u'name': u'organizations', u'value': u'Republican Party'}, {u'rank': u'1', u'name': u'subject', u'value': u'Campaign Finance'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
882,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-dem-2016-omalley-money.html,[]
883,http://www.nytimes.com/politics/first-draft/2015/07/15/rolling-out-hillary-clinton-a-candidate-many-already-know/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'1', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
884,http://www.nytimes.com/politics/first-draft/2015/07/15/today-in-politics-after-obamas-long-battle-for-iran-deal-the-tough-fight-begins/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Bush, Jeb'}, {u'rank': u'2', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'3', u'name': u'persons', u'value': u'Obama, Barack'}, {u'rank': u'1', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
885,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-capitol-hill-buzz-sanders-welcome.html,[]
886,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-2016-political-money.html,[]
887,http://www.nytimes.com/aponline/2015/07/15/us/politics/ap-us-2016-iran.html,[]
888,http://www.nytimes.com/2015/07/15/opinion/edsall-who-will-pay-the-political-price-for-affordable-housing.html,"[{u'rank': u'1', u'is_major': u'N', u'value': u'Affordable Housing', u'name': u'subject'}, {u'rank': u'11', u'is_major': u'N', u'value': u'Putnam, Robert David', u'name': u'persons'}, {u'rank': u'12', u'is_major': u'N', u'value': u'Sampson, Robert J', u'name': u'persons'}, {u'rank': u'13', u'is_major': u'N', u'value': u'Wilson, William Julius', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'N', u'value': u'Real Estate and Housing (Residential)', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'N', u'value': u'Housing and Urban Development Department', u'name': u'organizations'}, {u'rank': u'4', u'is_major': u'N', u'value': u'Anderson, Elijah', u'name': u'persons'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Astorino, Robert P', u'name': u'persons'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Bramson, Noam', u'name': u'persons'}, {u'rank': u'7', u'is_major': u'N', u'value': u'Chetty, Raj', u'name': u'persons'}, {u'rank': u'8', u'is_major': u'N', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'9', u'is_major': u'N', u'value': u'Katz, Lawrence F', u'name': u'persons'}, {u'rank': u'10', u'is_major': u'N', u'value': u'Kurtz, Stanley', u'name': u'persons'}]"
889,http://www.nytimes.com/2015/07/15/business/sizing-up-hillary-clintons-plans-to-help-the-middle-class.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Clinton, Hillary Rodham', u'name': u'persons'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'United States Economy', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Income Inequality', u'name': u'subject'}, {u'rank': u'4', u'is_major': u'Y', u'value': u'Presidential Election of 2016', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Wages and Salaries', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Labor and Jobs', u'name': u'subject'}, {u'rank': u'7', u'is_major': u'N', u'value': u'Economic Conditions and Trends', u'name': u'subject'}, {u'rank': u'8', u'is_major': u'N', u'value': u'United States Politics and Government', u'name': u'subject'}]"
890,http://www.nytimes.com/2015/07/15/world/middleeast/congress-iran-nuclear-deal.html,"[{u'rank': u'1', u'is_major': u'Y', u'value': u'Iran', u'name': u'glocations'}, {u'rank': u'2', u'is_major': u'Y', u'value': u'Nuclear Weapons', u'name': u'subject'}, {u'rank': u'3', u'is_major': u'Y', u'value': u'Obama, Barack', u'name': u'persons'}, {u'rank': u'4', u'is_major': u'N', u'value': u'United States Politics and Government', u'name': u'subject'}, {u'rank': u'5', u'is_major': u'N', u'value': u'Law and Legislation', u'name': u'subject'}, {u'rank': u'6', u'is_major': u'N', u'value': u'Embargoes and Sanctions', u'name': u'subject'}, {u'rank': u'7', u'is_major': u'N', u'value': u'United States International Relations', u'name': u'subject'}, {u'rank': u'8', u'is_major': u'N', u'value': u'Senate', u'name': u'organizations'}, {u'rank': u'9', u'is_major': u'N', u'value': u'House of Representatives', u'name': u'organizations'}, {u'rank': u'10', u'is_major': u'N', u'value': u'United States', u'name': u'glocations'}]"
891,http://www.nytimes.com/politics/first-draft/2015/07/14/scott-walker-says-he-would-kill-iran-deal-and-seek-crippling-sanctions/,"[{u'rank': u'1', u'name': u'persons', u'value': u'Clinton, Hillary Rodham'}, {u'rank': u'2', u'name': u'persons', u'value': u'Walker, Scott K'}, {u'rank': u'1', u'name': u'glocations', u'value': u'Las Vegas (Nev)'}, {u'rank': u'1', u'name': u'subject', u'value': u'Embargoes and Sanctions'}, {u'rank': u'2', u'name': u'subject', u'value': u'Presidential Election of 2016'}]"
892,http://www.nytimes.com/politics/first-draft/2015/07/14/hillary-clinton-and-bernie-sanders-meet-again-in-the-senate/,[]
