0,0.185901350894
1,0.134295226166
2,0.023588846277
3,0.234284940145
4,0.20941494104
5,0.219432152684
6,0.185750618598
7,0.241535116374
8,0.0591229751257
9,0.159004037673
10,0.0
11,0.116431226826
12,0.232675665809
13,0.212864785613
14,0.15662338005
15,0.0991851569902
16,0.0446197904106
17,0.0587714233585
18,0.126440887461
19,0.207345084449
20,0.113332418932
21,0.298402842539
22,0.369195048955
23,0.121579861733
24,0.18616677113
25,0.195822136986
26,0.206390429394
27,0.0878844352513
28,0.126391736465
29,0.329260053762
30,0.118921865048
31,0.252141668404
32,0.39467795271
33,0.064709425613
34,0.168815886148
35,0.0
36,0.266693734283
37,0.208476622919
38,0.108850064633
39,0.187257578085
40,0.191662968439
41,0.134256516069
42,0.0739801812055
43,0.258299416472
44,0.095361309523
45,0.291509949378
46,0.141169369751
47,0.0623493267622
48,0.254144596133
49,0.205444642453
50,0.059576644179
51,0.197173399979
52,0.193745673122
53,0.185056130243
54,0.00919836331422
55,0.0706935110597
56,0.203888694288
57,0.13663657362
58,0.176831456876
59,0.141906809304
60,0.216812084163
61,0.104284475338
62,0.159011186425
63,0.0384353332538
64,0.281617300516
65,0.217487219568
66,0.173750186148
67,0.25100892957
68,0.247756619957
69,0.174277757485
70,0.226832283638
71,0.11146732376
72,0.115162660594
73,0.0783682744312
74,0.288111846901
75,0.0861660704299
76,0.0864911064616
77,0.155190460079
78,0.0215792685297
79,0.227911795032
80,0.15300027925
81,0.102194008331
82,0.166959604227
83,0.0324583482046
84,0.103689778699
85,0.071643638123
86,0.110442340229
87,0.0904247667274
88,0.085629253734
89,0.245361303327
90,0.111893412484
91,0.145233750993
92,0.291311922712
93,0.0919813452589
94,0.0639057426958
95,0.118399680558
96,0.212002336022
97,0.0997899256595
98,0.307574452056
99,0.154970433205
100,0.179477111805
101,0.244800352193
102,0.164737298283
103,0.176078459432
104,0.260752972483
105,0.0917179103044
106,0.193435508093
107,0.107736158968
108,0.168504412087
109,0.146415780408
110,0.217890240546
111,0.122982472953
112,0.112808721328
113,0.115422445404
114,0.112338504801
115,0.129887818148
116,0.156086534762
117,0.104027900098
118,0.153995412768
119,0.0835658201531
120,0.0596139000026
121,0.0720737017693
122,0.296208895459
123,0.0793583590307
124,0.0658596330738
125,0.121625391932
126,0.108902464642
127,0.249906517832
128,0.146605942254
129,0.141005247979
130,0.0459125493096
131,0.0
132,0.222757011916
133,0.0773024194441
134,0.363571768291
135,0.216749385693
136,0.0871341355769
137,0.175274440471
138,0.321398958635
139,0.206828744578
140,0.385548541192
141,0.270054359166
142,0.227831568133
143,0.0476122831186
144,0.208843865486
145,0.0383940071227
146,0.189055709193
147,0.112731802302
148,0.179717102382
149,0.151645485809
150,0.135158080218
151,0.158750563221
152,0.06257658106
153,0.244382461175
154,0.259944678154
155,0.075021693755
156,0.11296546581
157,0.0865349226818
158,0.129897884514
159,0.293415926151
160,0.178255202165
161,0.207059486498
162,0.306181307687
163,0.231039458746
164,0.108920080795
165,0.33104423704
166,0.110747211187
167,0.178326154616
168,0.0
169,0.183970860598
170,0.0901199266349
171,0.301695929538
172,0.245481264621
173,0.168990567698
174,0.260379170785
175,0.092346830507
176,0.304279864158
177,0.202398066612
178,0.107534523036
179,0.0509859770337
180,0.431409250949
