,year,longitude,latitude,Sentiment,Comment_b
741,2015,-71.5314,42.2373,1,True
742,2015,-71.5314,42.2373,1,True
743,2015,-71.5314,42.2373,1,True
744,2015,-71.5101,41.6772,0,True
745,2015,-71.5101,41.6772,0,True
746,2015,-71.5101,41.6772,1,True
747,2015,-71.5101,41.6772,1,True
748,2015,-71.5101,41.6772,1,True
749,2015,-71.5101,41.6772,1,True
750,2015,-69.3977,44.6074,0,True
751,2015,-69.3977,44.6074,0,True
752,2015,-69.3977,44.6074,1,True
753,2015,-69.3977,44.6074,1,True
754,2015,-69.3977,44.6074,1,True
755,2015,-69.3977,44.6074,1,True
756,2015,-69.3977,44.6074,1,True
