,date,longitude,latitude,Sentiment,Comment_b
38,2015-08-01-01,-121.5708,47.3917,0,True
39,2015-08-01-01,-121.5708,47.3917,0,True
40,2015-08-01-01,-121.5708,47.3917,1,True
41,2015-08-01-01,-121.5708,47.3917,1,True
42,2015-08-01-01,-121.5708,47.3917,1,True
43,2015-08-01-01,-119.7462,36.17,0,True
44,2015-08-01-01,-119.7462,36.17,0,True
45,2015-08-01-01,-119.7462,36.17,0,True
46,2015-08-01-01,-119.7462,36.17,0,True
47,2015-08-01-01,-119.7462,36.17,0,True
48,2015-08-01-01,-119.7462,36.17,0,True
49,2015-08-01-01,-119.7462,36.17,0,True
50,2015-08-01-01,-119.7462,36.17,1,True
51,2015-08-01-01,-119.7462,36.17,1,True
52,2015-08-01-01,-119.7462,36.17,1,True
53,2015-08-01-01,-119.7462,36.17,1,True
54,2015-08-01-01,-119.7462,36.17,1,True
55,2015-08-01-01,-119.7462,36.17,1,True
56,2015-08-01-01,-119.7462,36.17,1,True
57,2015-08-01-01,-119.7462,36.17,1,True
58,2015-08-01-01,-119.7462,36.17,1,True
59,2015-08-01-01,-119.7462,36.17,1,True
60,2015-08-01-01,-119.7462,36.17,1,True
61,2015-08-01-01,-119.7462,36.17,1,True
62,2015-08-01-01,-119.7462,36.17,1,True
63,2015-08-01-01,-114.5103,44.2394,1,True
64,2015-08-01-01,-111.8535,40.1135,1,True
65,2015-08-01-01,-111.8535,40.1135,1,True
66,2015-08-01-01,-111.3877,33.7712,0,True
67,2015-08-01-01,-111.3877,33.7712,0,True
68,2015-08-01-01,-111.3877,33.7712,0,True
69,2015-08-01-01,-111.3877,33.7712,1,True
70,2015-08-01-01,-111.3877,33.7712,1,True
71,2015-08-01-01,-111.3877,33.7712,1,True
72,2015-08-01-01,-111.3877,33.7712,1,True
73,2015-08-01-01,-111.3877,33.7712,1,True
74,2015-08-01-01,-111.3877,33.7712,1,True
75,2015-08-01-01,-106.2371,34.8375,0,True
76,2015-08-01-01,-106.2371,34.8375,1,True
77,2015-08-01-01,-106.2371,34.8375,1,True
78,2015-08-01-01,-106.2371,34.8375,1,True
79,2015-08-01-01,-106.2371,34.8375,1,True
80,2015-08-01-01,-105.3272,39.0646,1,True
81,2015-08-01-01,-105.3272,39.0646,1,True
82,2015-08-01-01,-105.3272,39.0646,1,True
83,2015-08-01-01,-105.3272,39.0646,1,True
84,2015-08-01-01,-105.3272,39.0646,1,True
85,2015-08-01-01,-105.3272,39.0646,1,True
86,2015-08-01-01,-97.6475,31.105999999999998,0,True
87,2015-08-01-01,-97.6475,31.105999999999998,0,True
88,2015-08-01-01,-97.6475,31.105999999999998,0,True
89,2015-08-01-01,-97.6475,31.105999999999998,1,True
90,2015-08-01-01,-97.6475,31.105999999999998,1,True
91,2015-08-01-01,-97.6475,31.105999999999998,1,True
92,2015-08-01-01,-97.6475,31.105999999999998,1,True
93,2015-08-01-01,-97.6475,31.105999999999998,1,True
94,2015-08-01-01,-97.6475,31.105999999999998,1,True
95,2015-08-01-01,-97.6475,31.105999999999998,1,True
96,2015-08-01-01,-97.6475,31.105999999999998,1,True
97,2015-08-01-01,-97.6475,31.105999999999998,1,True
98,2015-08-01-01,-96.9247,35.5376,1,True
99,2015-08-01-01,-96.8005,38.5111,1,True
100,2015-08-01-01,-93.9196,45.7326,0,True
101,2015-08-01-01,-93.9196,45.7326,0,True
102,2015-08-01-01,-93.9196,45.7326,0,True
103,2015-08-01-01,-93.9196,45.7326,0,True
104,2015-08-01-01,-93.214,42.0046,0,True
105,2015-08-01-01,-93.214,42.0046,1,True
106,2015-08-01-01,-92.3809,34.9513,1,True
107,2015-08-01-01,-92.302,38.4623,0,True
108,2015-08-01-01,-92.302,38.4623,1,True
109,2015-08-01-01,-92.302,38.4623,1,True
110,2015-08-01-01,-91.8749,31.1801,1,True
111,2015-08-01-01,-89.6812,32.7673,1,True
112,2015-08-01-01,-89.6385,44.2563,0,True
113,2015-08-01-01,-89.6385,44.2563,0,True
114,2015-08-01-01,-89.6385,44.2563,1,True
115,2015-08-01-01,-89.6385,44.2563,1,True
116,2015-08-01-01,-89.0022,40.3363,0,True
117,2015-08-01-01,-89.0022,40.3363,0,True
118,2015-08-01-01,-89.0022,40.3363,0,True
119,2015-08-01-01,-89.0022,40.3363,1,True
120,2015-08-01-01,-89.0022,40.3363,1,True
121,2015-08-01-01,-89.0022,40.3363,1,True
122,2015-08-01-01,-89.0022,40.3363,1,True
123,2015-08-01-01,-89.0022,40.3363,1,True
124,2015-08-01-01,-89.0022,40.3363,1,True
125,2015-08-01-01,-89.0022,40.3363,1,True
126,2015-08-01-01,-89.0022,40.3363,1,True
127,2015-08-01-01,-89.0022,40.3363,1,True
128,2015-08-01-01,-86.8073,32.799,0,True
129,2015-08-01-01,-86.7489,35.7449,0,True
130,2015-08-01-01,-86.7489,35.7449,1,True
131,2015-08-01-01,-86.2604,39.8647,1,True
132,2015-08-01-01,-84.5603,43.3504,0,True
133,2015-08-01-01,-84.5603,43.3504,1,True
134,2015-08-01-01,-84.5603,43.3504,1,True
135,2015-08-01-01,-84.5603,43.3504,1,True
136,2015-08-01-01,-83.6487,32.9866,1,True
137,2015-08-01-01,-83.6487,32.9866,1,True
138,2015-08-01-01,-83.6487,32.9866,1,True
139,2015-08-01-01,-82.7755,40.3736,0,True
140,2015-08-01-01,-82.7755,40.3736,0,True
141,2015-08-01-01,-82.7755,40.3736,1,True
142,2015-08-01-01,-82.7755,40.3736,1,True
143,2015-08-01-01,-82.7755,40.3736,1,True
144,2015-08-01-01,-81.717,27.8333,0,True
145,2015-08-01-01,-81.717,27.8333,0,True
146,2015-08-01-01,-81.717,27.8333,0,True
147,2015-08-01-01,-81.717,27.8333,1,True
148,2015-08-01-01,-81.717,27.8333,1,True
149,2015-08-01-01,-81.717,27.8333,1,True
150,2015-08-01-01,-81.717,27.8333,1,True
151,2015-08-01-01,-81.717,27.8333,1,True
152,2015-08-01-01,-81.717,27.8333,1,True
153,2015-08-01-01,-80.9066,33.8191,0,True
154,2015-08-01-01,-80.9066,33.8191,1,True
155,2015-08-01-01,-80.9066,33.8191,1,True
156,2015-08-01-01,-79.8431,35.6411,0,True
157,2015-08-01-01,-79.8431,35.6411,1,True
158,2015-08-01-01,-79.8431,35.6411,1,True
159,2015-08-01-01,-79.8431,35.6411,1,True
160,2015-08-01-01,-79.8431,35.6411,1,True
161,2015-08-01-01,-79.8431,35.6411,1,True
162,2015-08-01-01,-78.2057,37.768,0,True
163,2015-08-01-01,-78.2057,37.768,0,True
164,2015-08-01-01,-78.2057,37.768,1,True
165,2015-08-01-01,-78.2057,37.768,1,True
166,2015-08-01-01,-78.2057,37.768,1,True
167,2015-08-01-01,-78.2057,37.768,1,True
168,2015-08-01-01,-78.2057,37.768,1,True
169,2015-08-01-01,-78.2057,37.768,1,True
170,2015-08-01-01,-77.264,40.5773,0,True
171,2015-08-01-01,-77.264,40.5773,1,True
172,2015-08-01-01,-77.264,40.5773,1,True
173,2015-08-01-01,-77.264,40.5773,1,True
174,2015-08-01-01,-77.264,40.5773,1,True
175,2015-08-01-01,-77.264,40.5773,1,True
176,2015-08-01-01,-77.264,40.5773,1,True
177,2015-08-01-01,-77.264,40.5773,1,True
178,2015-08-01-01,-77.264,40.5773,1,True
179,2015-08-01-01,-77.0262,38.8964,0,True
180,2015-08-01-01,-77.0262,38.8964,0,True
181,2015-08-01-01,-77.0262,38.8964,1,True
182,2015-08-01-01,-77.0262,38.8964,1,True
183,2015-08-01-01,-77.0262,38.8964,1,True
184,2015-08-01-01,-77.0262,38.8964,1,True
185,2015-08-01-01,-77.0262,38.8964,1,True
186,2015-08-01-01,-76.7902,39.0724,0,True
187,2015-08-01-01,-76.7902,39.0724,0,True
188,2015-08-01-01,-76.7902,39.0724,1,True
189,2015-08-01-01,-76.7902,39.0724,1,True
190,2015-08-01-01,-76.7902,39.0724,1,True
191,2015-08-01-01,-76.7902,39.0724,1,True
192,2015-08-01-01,-76.7902,39.0724,1,True
193,2015-08-01-01,-76.7902,39.0724,1,True
194,2015-08-01-01,-76.7902,39.0724,1,True
195,2015-08-01-01,-76.7902,39.0724,1,True
196,2015-08-01-01,-75.5148,39.3498,0,True
197,2015-08-01-01,-75.5148,39.3498,1,True
198,2015-08-01-01,-75.5148,39.3498,1,True
199,2015-08-01-01,-75.5148,39.3498,1,True
200,2015-08-01-01,-74.9384,42.1497,0,True
201,2015-08-01-01,-74.9384,42.1497,0,True
202,2015-08-01-01,-74.9384,42.1497,0,True
203,2015-08-01-01,-74.9384,42.1497,0,True
204,2015-08-01-01,-74.9384,42.1497,0,True
205,2015-08-01-01,-74.9384,42.1497,0,True
206,2015-08-01-01,-74.9384,42.1497,0,True
207,2015-08-01-01,-74.9384,42.1497,0,True
208,2015-08-01-01,-74.9384,42.1497,0,True
209,2015-08-01-01,-74.9384,42.1497,0,True
210,2015-08-01-01,-74.9384,42.1497,0,True
211,2015-08-01-01,-74.9384,42.1497,0,True
212,2015-08-01-01,-74.9384,42.1497,0,True
213,2015-08-01-01,-74.9384,42.1497,0,True
214,2015-08-01-01,-74.9384,42.1497,1,True
215,2015-08-01-01,-74.9384,42.1497,1,True
216,2015-08-01-01,-74.9384,42.1497,1,True
217,2015-08-01-01,-74.9384,42.1497,1,True
218,2015-08-01-01,-74.9384,42.1497,1,True
219,2015-08-01-01,-74.9384,42.1497,1,True
220,2015-08-01-01,-74.9384,42.1497,1,True
221,2015-08-01-01,-74.9384,42.1497,1,True
222,2015-08-01-01,-74.9384,42.1497,1,True
223,2015-08-01-01,-74.9384,42.1497,1,True
224,2015-08-01-01,-74.9384,42.1497,1,True
225,2015-08-01-01,-74.9384,42.1497,1,True
226,2015-08-01-01,-74.9384,42.1497,1,True
227,2015-08-01-01,-74.9384,42.1497,1,True
228,2015-08-01-01,-74.9384,42.1497,1,True
229,2015-08-01-01,-74.9384,42.1497,1,True
230,2015-08-01-01,-74.9384,42.1497,1,True
231,2015-08-01-01,-74.9384,42.1497,1,True
232,2015-08-01-01,-74.9384,42.1497,1,True
233,2015-08-01-01,-74.9384,42.1497,1,True
234,2015-08-01-01,-74.9384,42.1497,1,True
235,2015-08-01-01,-74.9384,42.1497,1,True
236,2015-08-01-01,-74.5089,40.314,0,True
237,2015-08-01-01,-74.5089,40.314,0,True
238,2015-08-01-01,-74.5089,40.314,0,True
239,2015-08-01-01,-74.5089,40.314,0,True
240,2015-08-01-01,-74.5089,40.314,0,True
241,2015-08-01-01,-74.5089,40.314,1,True
242,2015-08-01-01,-74.5089,40.314,1,True
243,2015-08-01-01,-74.5089,40.314,1,True
244,2015-08-01-01,-74.5089,40.314,1,True
245,2015-08-01-01,-74.5089,40.314,1,True
246,2015-08-01-01,-74.5089,40.314,1,True
247,2015-08-01-01,-74.5089,40.314,1,True
248,2015-08-01-01,-74.5089,40.314,1,True
249,2015-08-01-01,-74.5089,40.314,1,True
250,2015-08-01-01,-74.5089,40.314,1,True
251,2015-08-01-01,-74.5089,40.314,1,True
252,2015-08-01-01,-74.5089,40.314,1,True
253,2015-08-01-01,-74.5089,40.314,1,True
254,2015-08-01-01,-74.5089,40.314,1,True
255,2015-08-01-01,-74.5089,40.314,1,True
256,2015-08-01-01,-72.7622,41.5834,1,True
257,2015-08-01-01,-72.7622,41.5834,1,True
258,2015-08-01-01,-72.7622,41.5834,1,True
259,2015-08-01-01,-72.7093,44.0407,0,True
260,2015-08-01-01,-72.7093,44.0407,0,True
261,2015-08-01-01,-72.7093,44.0407,0,True
262,2015-08-01-01,-72.7093,44.0407,1,True
263,2015-08-01-01,-72.7093,44.0407,1,True
264,2015-08-01-01,-72.7093,44.0407,1,True
265,2015-08-01-01,-71.5653,43.4108,1,True
266,2015-08-01-01,-71.5314,42.2373,0,True
267,2015-08-01-01,-71.5314,42.2373,0,True
268,2015-08-01-01,-71.5314,42.2373,0,True
269,2015-08-01-01,-71.5314,42.2373,1,True
270,2015-08-01-01,-71.5314,42.2373,1,True
271,2015-08-01-01,-71.5314,42.2373,1,True
272,2015-08-01-01,-71.5314,42.2373,1,True
273,2015-08-01-01,-71.5314,42.2373,1,True
274,2015-08-01-01,-71.5314,42.2373,1,True
275,2015-08-01-01,-71.5314,42.2373,1,True
276,2015-08-01-01,-71.5314,42.2373,1,True
277,2015-08-01-01,-71.5314,42.2373,1,True
278,2015-08-01-01,-71.5314,42.2373,1,True
279,2015-08-01-01,-71.5314,42.2373,1,True
280,2015-08-01-01,-71.5314,42.2373,1,True
281,2015-08-01-01,-71.5314,42.2373,1,True
282,2015-08-01-01,-71.5101,41.6772,1,True
283,2015-08-01-01,-69.3977,44.6074,1,True
284,2015-08-01-01,-69.3977,44.6074,1,True
285,2015-08-01-01,-69.3977,44.6074,1,True
286,2015-08-02-01,-122.1269,44.5672,0,True
287,2015-08-02-01,-122.1269,44.5672,1,True
288,2015-08-02-01,-122.1269,44.5672,1,True
289,2015-08-02-01,-122.1269,44.5672,1,True
290,2015-08-02-01,-121.5708,47.3917,1,True
291,2015-08-02-01,-119.7462,36.17,0,True
292,2015-08-02-01,-119.7462,36.17,0,True
293,2015-08-02-01,-119.7462,36.17,0,True
294,2015-08-02-01,-119.7462,36.17,0,True
295,2015-08-02-01,-119.7462,36.17,1,True
296,2015-08-02-01,-119.7462,36.17,1,True
297,2015-08-02-01,-119.7462,36.17,1,True
298,2015-08-02-01,-119.7462,36.17,1,True
299,2015-08-02-01,-119.7462,36.17,1,True
300,2015-08-02-01,-119.7462,36.17,1,True
301,2015-08-02-01,-119.7462,36.17,1,True
302,2015-08-02-01,-119.7462,36.17,1,True
303,2015-08-02-01,-119.7462,36.17,1,True
304,2015-08-02-01,-119.7462,36.17,1,True
305,2015-08-02-01,-119.7462,36.17,1,True
306,2015-08-02-01,-119.7462,36.17,1,True
307,2015-08-02-01,-119.7462,36.17,1,True
308,2015-08-02-01,-119.7462,36.17,1,True
309,2015-08-02-01,-105.3272,39.0646,1,True
310,2015-08-02-01,-105.3272,39.0646,1,True
311,2015-08-02-01,-97.6475,31.105999999999998,1,True
312,2015-08-02-01,-97.6475,31.105999999999998,1,True
313,2015-08-02-01,-97.6475,31.105999999999998,1,True
314,2015-08-02-01,-97.6475,31.105999999999998,1,True
315,2015-08-02-01,-97.6475,31.105999999999998,1,True
316,2015-08-02-01,-96.9247,35.5376,1,True
317,2015-08-02-01,-96.8005,38.5111,1,True
318,2015-08-02-01,-92.302,38.4623,1,True
319,2015-08-02-01,-91.8749,31.1801,0,True
320,2015-08-02-01,-89.6385,44.2563,1,True
321,2015-08-02-01,-89.0022,40.3363,0,True
322,2015-08-02-01,-89.0022,40.3363,1,True
323,2015-08-02-01,-89.0022,40.3363,1,True
324,2015-08-02-01,-89.0022,40.3363,1,True
325,2015-08-02-01,-89.0022,40.3363,1,True
326,2015-08-02-01,-89.0022,40.3363,1,True
327,2015-08-02-01,-89.0022,40.3363,1,True
328,2015-08-02-01,-86.7489,35.7449,0,True
329,2015-08-02-01,-84.5603,43.3504,1,True
330,2015-08-02-01,-84.5603,43.3504,1,True
331,2015-08-02-01,-83.6487,32.9866,1,True
332,2015-08-02-01,-82.7755,40.3736,1,True
333,2015-08-02-01,-82.7755,40.3736,1,True
334,2015-08-02-01,-82.7755,40.3736,1,True
335,2015-08-02-01,-81.717,27.8333,0,True
336,2015-08-02-01,-81.717,27.8333,1,True
337,2015-08-02-01,-81.717,27.8333,1,True
338,2015-08-02-01,-81.717,27.8333,1,True
339,2015-08-02-01,-80.9066,33.8191,0,True
340,2015-08-02-01,-80.9066,33.8191,1,True
341,2015-08-02-01,-80.9066,33.8191,1,True
342,2015-08-02-01,-80.9066,33.8191,1,True
343,2015-08-02-01,-79.8431,35.6411,0,True
344,2015-08-02-01,-79.8431,35.6411,0,True
345,2015-08-02-01,-79.8431,35.6411,1,True
346,2015-08-02-01,-78.2057,37.768,1,True
347,2015-08-02-01,-78.2057,37.768,1,True
348,2015-08-02-01,-78.2057,37.768,1,True
349,2015-08-02-01,-78.2057,37.768,1,True
350,2015-08-02-01,-78.2057,37.768,1,True
351,2015-08-02-01,-77.264,40.5773,1,True
352,2015-08-02-01,-77.264,40.5773,1,True
353,2015-08-02-01,-77.0262,38.8964,0,True
354,2015-08-02-01,-77.0262,38.8964,1,True
355,2015-08-02-01,-77.0262,38.8964,1,True
356,2015-08-02-01,-77.0262,38.8964,1,True
357,2015-08-02-01,-77.0262,38.8964,1,True
358,2015-08-02-01,-76.7902,39.0724,0,True
359,2015-08-02-01,-76.7902,39.0724,1,True
360,2015-08-02-01,-76.7902,39.0724,1,True
361,2015-08-02-01,-76.7902,39.0724,1,True
362,2015-08-02-01,-75.5148,39.3498,0,True
363,2015-08-02-01,-75.5148,39.3498,1,True
364,2015-08-02-01,-74.9384,42.1497,0,True
365,2015-08-02-01,-74.9384,42.1497,1,True
366,2015-08-02-01,-74.9384,42.1497,1,True
367,2015-08-02-01,-74.9384,42.1497,1,True
368,2015-08-02-01,-74.9384,42.1497,1,True
369,2015-08-02-01,-74.9384,42.1497,1,True
370,2015-08-02-01,-74.9384,42.1497,1,True
371,2015-08-02-01,-74.9384,42.1497,1,True
372,2015-08-02-01,-74.9384,42.1497,1,True
373,2015-08-02-01,-74.9384,42.1497,1,True
374,2015-08-02-01,-74.9384,42.1497,1,True
375,2015-08-02-01,-74.9384,42.1497,1,True
376,2015-08-02-01,-74.9384,42.1497,1,True
377,2015-08-02-01,-74.5089,40.314,0,True
378,2015-08-02-01,-74.5089,40.314,1,True
379,2015-08-02-01,-74.5089,40.314,1,True
380,2015-08-02-01,-74.5089,40.314,1,True
381,2015-08-02-01,-74.5089,40.314,1,True
382,2015-08-02-01,-74.5089,40.314,1,True
383,2015-08-02-01,-74.5089,40.314,1,True
384,2015-08-02-01,-72.7622,41.5834,0,True
385,2015-08-02-01,-72.7622,41.5834,1,True
386,2015-08-02-01,-72.7622,41.5834,1,True
387,2015-08-02-01,-72.7622,41.5834,1,True
388,2015-08-02-01,-72.7093,44.0407,1,True
389,2015-08-02-01,-71.5314,42.2373,1,True
390,2015-08-02-01,-71.5314,42.2373,1,True
391,2015-08-02-01,-71.5314,42.2373,1,True
392,2015-08-02-01,-71.5314,42.2373,1,True
393,2015-08-02-01,-71.5314,42.2373,1,True
394,2015-08-02-01,-71.5314,42.2373,1,True
395,2015-08-02-01,-69.3977,44.6074,0,True
396,2015-08-04-01,-119.7462,36.17,0,True
397,2015-08-04-01,-119.7462,36.17,0,True
398,2015-08-04-01,-119.7462,36.17,1,True
399,2015-08-04-01,-119.7462,36.17,1,True
400,2015-08-04-01,-119.7462,36.17,1,True
401,2015-08-04-01,-119.7462,36.17,1,True
402,2015-08-04-01,-119.7462,36.17,1,True
403,2015-08-04-01,-119.7462,36.17,1,True
404,2015-08-04-01,-119.7462,36.17,1,True
405,2015-08-04-01,-106.2371,34.8375,0,True
406,2015-08-04-01,-98.2883,41.1289,1,True
407,2015-08-04-01,-97.6475,31.105999999999998,0,True
408,2015-08-04-01,-97.6475,31.105999999999998,1,True
409,2015-08-04-01,-97.6475,31.105999999999998,1,True
410,2015-08-04-01,-93.9196,45.7326,1,True
411,2015-08-04-01,-92.3809,34.9513,0,True
412,2015-08-04-01,-91.8749,31.1801,1,True
413,2015-08-04-01,-89.6385,44.2563,1,True
414,2015-08-04-01,-89.0022,40.3363,0,True
415,2015-08-04-01,-89.0022,40.3363,1,True
416,2015-08-04-01,-89.0022,40.3363,1,True
417,2015-08-04-01,-84.5603,43.3504,1,True
418,2015-08-04-01,-83.6487,32.9866,1,True
419,2015-08-04-01,-82.7755,40.3736,1,True
420,2015-08-04-01,-80.9066,33.8191,1,True
421,2015-08-04-01,-78.2057,37.768,1,True
422,2015-08-04-01,-78.2057,37.768,1,True
423,2015-08-04-01,-77.264,40.5773,0,True
424,2015-08-04-01,-77.0262,38.8964,0,True
425,2015-08-04-01,-77.0262,38.8964,1,True
426,2015-08-04-01,-77.0262,38.8964,1,True
427,2015-08-04-01,-77.0262,38.8964,1,True
428,2015-08-04-01,-76.7902,39.0724,0,True
429,2015-08-04-01,-76.7902,39.0724,1,True
430,2015-08-04-01,-76.7902,39.0724,1,True
431,2015-08-04-01,-75.5148,39.3498,1,True
432,2015-08-04-01,-74.9384,42.1497,0,True
433,2015-08-04-01,-74.9384,42.1497,0,True
434,2015-08-04-01,-74.9384,42.1497,0,True
435,2015-08-04-01,-74.9384,42.1497,0,True
436,2015-08-04-01,-74.9384,42.1497,0,True
437,2015-08-04-01,-74.9384,42.1497,0,True
438,2015-08-04-01,-74.9384,42.1497,0,True
439,2015-08-04-01,-74.9384,42.1497,1,True
440,2015-08-04-01,-74.9384,42.1497,1,True
441,2015-08-04-01,-74.9384,42.1497,1,True
442,2015-08-04-01,-74.9384,42.1497,1,True
443,2015-08-04-01,-74.9384,42.1497,1,True
444,2015-08-04-01,-74.9384,42.1497,1,True
445,2015-08-04-01,-74.9384,42.1497,1,True
446,2015-08-04-01,-74.9384,42.1497,1,True
447,2015-08-04-01,-74.9384,42.1497,1,True
448,2015-08-04-01,-74.9384,42.1497,1,True
449,2015-08-04-01,-74.9384,42.1497,1,True
450,2015-08-04-01,-74.5089,40.314,1,True
451,2015-08-04-01,-72.7622,41.5834,0,True
452,2015-08-04-01,-72.7622,41.5834,1,True
453,2015-08-04-01,-72.7622,41.5834,1,True
454,2015-08-04-01,-72.7093,44.0407,1,True
455,2015-08-04-01,-71.5314,42.2373,1,True
456,2015-08-04-01,-69.3977,44.6074,1,True
457,2015-08-05-01,-122.1269,44.5672,1,True
458,2015-08-05-01,-122.1269,44.5672,1,True
459,2015-08-05-01,-122.1269,44.5672,1,True
460,2015-08-05-01,-121.5708,47.3917,0,True
461,2015-08-05-01,-119.7462,36.17,0,True
462,2015-08-05-01,-119.7462,36.17,0,True
463,2015-08-05-01,-119.7462,36.17,1,True
464,2015-08-05-01,-119.7462,36.17,1,True
465,2015-08-05-01,-119.7462,36.17,1,True
466,2015-08-05-01,-119.7462,36.17,1,True
467,2015-08-05-01,-119.7462,36.17,1,True
468,2015-08-05-01,-119.7462,36.17,1,True
469,2015-08-05-01,-119.7462,36.17,1,True
470,2015-08-05-01,-111.3877,33.7712,0,True
471,2015-08-05-01,-111.3877,33.7712,1,True
472,2015-08-05-01,-111.3877,33.7712,1,True
473,2015-08-05-01,-106.2371,34.8375,1,True
474,2015-08-05-01,-105.3272,39.0646,1,True
475,2015-08-05-01,-105.3272,39.0646,1,True
476,2015-08-05-01,-105.3272,39.0646,1,True
477,2015-08-05-01,-105.3272,39.0646,1,True
478,2015-08-05-01,-97.6475,31.105999999999998,0,True
479,2015-08-05-01,-97.6475,31.105999999999998,0,True
480,2015-08-05-01,-97.6475,31.105999999999998,0,True
481,2015-08-05-01,-97.6475,31.105999999999998,1,True
482,2015-08-05-01,-97.6475,31.105999999999998,1,True
483,2015-08-05-01,-97.6475,31.105999999999998,1,True
484,2015-08-05-01,-96.9247,35.5376,1,True
485,2015-08-05-01,-96.8005,38.5111,1,True
486,2015-08-05-01,-93.9196,45.7326,1,True
487,2015-08-05-01,-93.9196,45.7326,1,True
488,2015-08-05-01,-93.9196,45.7326,1,True
489,2015-08-05-01,-93.9196,45.7326,1,True
490,2015-08-05-01,-91.8749,31.1801,0,True
491,2015-08-05-01,-89.6385,44.2563,0,True
492,2015-08-05-01,-89.0022,40.3363,1,True
493,2015-08-05-01,-89.0022,40.3363,1,True
494,2015-08-05-01,-89.0022,40.3363,1,True
495,2015-08-05-01,-86.7489,35.7449,1,True
496,2015-08-05-01,-84.5603,43.3504,1,True
497,2015-08-05-01,-83.6487,32.9866,0,True
498,2015-08-05-01,-83.6487,32.9866,1,True
499,2015-08-05-01,-82.7755,40.3736,0,True
500,2015-08-05-01,-82.7755,40.3736,0,True
501,2015-08-05-01,-82.7755,40.3736,1,True
502,2015-08-05-01,-81.717,27.8333,1,True
503,2015-08-05-01,-81.717,27.8333,1,True
504,2015-08-05-01,-80.9066,33.8191,1,True
505,2015-08-05-01,-79.8431,35.6411,1,True
506,2015-08-05-01,-79.8431,35.6411,1,True
507,2015-08-05-01,-78.2057,37.768,0,True
508,2015-08-05-01,-78.2057,37.768,1,True
509,2015-08-05-01,-78.2057,37.768,1,True
510,2015-08-05-01,-78.2057,37.768,1,True
511,2015-08-05-01,-78.2057,37.768,1,True
512,2015-08-05-01,-78.2057,37.768,1,True
513,2015-08-05-01,-77.264,40.5773,1,True
514,2015-08-05-01,-77.264,40.5773,1,True
515,2015-08-05-01,-77.264,40.5773,1,True
516,2015-08-05-01,-77.264,40.5773,1,True
517,2015-08-05-01,-77.264,40.5773,1,True
518,2015-08-05-01,-77.264,40.5773,1,True
519,2015-08-05-01,-77.0262,38.8964,0,True
520,2015-08-05-01,-77.0262,38.8964,1,True
521,2015-08-05-01,-77.0262,38.8964,1,True
522,2015-08-05-01,-76.7902,39.0724,0,True
523,2015-08-05-01,-76.7902,39.0724,1,True
524,2015-08-05-01,-74.9384,42.1497,0,True
525,2015-08-05-01,-74.9384,42.1497,0,True
526,2015-08-05-01,-74.9384,42.1497,0,True
527,2015-08-05-01,-74.9384,42.1497,0,True
528,2015-08-05-01,-74.9384,42.1497,0,True
529,2015-08-05-01,-74.9384,42.1497,1,True
530,2015-08-05-01,-74.9384,42.1497,1,True
531,2015-08-05-01,-74.9384,42.1497,1,True
532,2015-08-05-01,-74.9384,42.1497,1,True
533,2015-08-05-01,-74.9384,42.1497,1,True
534,2015-08-05-01,-74.9384,42.1497,1,True
535,2015-08-05-01,-74.9384,42.1497,1,True
536,2015-08-05-01,-74.9384,42.1497,1,True
537,2015-08-05-01,-74.9384,42.1497,1,True
538,2015-08-05-01,-74.9384,42.1497,1,True
